"CN","HABTYPCD","PUB_CD","SCIENTIFIC_NAME","COMMON_NAME","VALID","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"3726945010690","CMS245","618","TSME/VAME/XETE","mountain hemlock/thinleaf huckleberry/common beargrass (Olympic)","Y","",2004-10-19,"10690","",,""
"3726946010690","CDS661","619","PSME/SYAL","Douglas-fir/common snowberry","Y","",2004-10-19,"10690","",,""
"3726947010690","CPH211","619","PIPO-QUGA4/BASA3","ponderosa pine-Oregon white oak/arrowleaf balsamroot","Y","",2004-10-19,"10690","",,""
"3726948010690","CPH212","619","PIPO-QUGA4/PUTR2","ponderosa pine-Oregon white oak/antelope bitterbrush","Y","",2004-10-19,"10690","",,""
"3726949010690","CFF250","621","ABAM/ACTR","Pacific silver fir/sweet after death","Y","",2004-10-19,"10690","",,""
"3726950010690","CFF311","621","ABAM/XETE","Pacific silver fir/common beargrass","Y","",2004-10-19,"10690","",,""
"3726951010690","CFS110","621","ABAM/MANE2","Pacific silver fir/Cascade barberry (Mt. Baker-Snoqualamie)","Y","",2004-10-19,"10690","",,""
"3726952010690","CFS211","621","ABAM/VAME/XETE","Pacific silver fir/thinleaf huckleberry/common beargrass","Y","",2004-10-19,"10690","",,""
"3726953010690","CFS212","621","ABAM/VAOV","Pacific silver fir/oval-leaf blueberry (Mt. Baker-Snoqualmie)","Y","",2004-10-19,"10690","",,""
"3726954010690","CFS214","621","ABAM/VAOV/XETE","Pacific silver fir/oval-leaf blueberry/common beargrass","Y","",2004-10-19,"10690","",,""
"3726955010690","CFS218","621","ABAM/VAOV/CLUN2","Pacific silver fir/oval-leaf blueberry/bride's bonnet","Y","",2004-10-19,"10690","",,""
"3726956010690","CFS226","621","ABAM/VAOV/TITRU","Pacific silver fir/oval-leaf blueberry/oneleaf foamflower","Y","",2004-10-19,"10690","",,""
"3726957010690","CFS230","621","ABAM/VAOV-GASH","Pacific silver fir/oval-leaf blueberry-salal (Mt. Baker-Snoqualmie)","Y","",2004-10-19,"10690","",,""
"3726958010690","CHM111","621","TSHE/LYAM3","western hemlock/American skunkcabbage (Mt. Baker-Snoqualmie)","Y","",2004-10-19,"10690","",,""
"3726959010690","CHS131","621","TSHE/GASH","western hemlock/salal (Mt Baker-Snoqualmie)","Y","",2004-10-19,"10690","",,""
"3726960010690","CHS138","621","TSHE/MANE2","western hemlock/Cascade barberry (Mt. Baker-Snoqualmie)","Y","",2004-10-19,"10690","",,""
"3726961010690","CMS245","621","TSME/VAME/XETE","mountain hemlock/thinleaf huckleberry/common beargrass (Mt. Baker-Snoqualmie)","Y","",2004-10-19,"10690","",,""
"3726962010690","CMS246","621","TSME/VAME","mountain hemlock/thinleaf huckleberry (Mt. Baker-Snoqualmie)","Y","",2004-10-19,"10690","",,""
"3726963010690","CAF2","622","ABLA-PIAL/POPH","subalpine fir-whitebark pine/poke knotweed","Y","",2004-10-19,"10690","",,""
"3726964010690","CAG111","622","ABLA/CAGE2","subalpine fir/Geyer's sedge","Y","",2004-10-19,"10690","",,""
"3726965010690","FW4211","617","SETR","arrowleaf ragwort","Y","",2004-10-19,"10690","",,""
"3726966010690","CHS128","613","TSHE/GASH","western hemlock/salal","Y","",2004-10-19,"10690","",,""
"3726967010690","CHF123","614","TSHE/POMU","western hemlock/western swordfern","Y","",2004-10-19,"10690","",,""
"3726968010690","CHS325","614","TSHE/RHMA3/XETE","western hemlock/Pacific rhododendron/common beargrass","Y","",2004-10-19,"10690","",,""
"3726969010690","CHS327","614","TSHE/RHMA3-GASH","western hemlock/Pacific rhododendron-salal","Y","",2004-10-19,"10690","",,""
"3726970010690","CHS328","614","TSHE/RHMA3-MANE2","western hemlock/Pacific rhododendron-Cascade barberry","Y","",2004-10-19,"10690","",,""
"3726971010690","CDS622","615","PSME/SYAL","Douglas-fir/common snowberry","Y","",2004-10-19,"10690","",,""
"3726972010690","CDS623","615","PSME/SYOR2","Douglas-fir/mountain snowberry","Y","",2004-10-19,"10690","",,""
"3726973010690","CDS711","615","PSME/PHMA5","Douglas-fir/mallow ninebark","Y","",2004-10-19,"10690","",,""
"3726974010690","CES315","615","ABLA/VAME","subalpine fir/thinleaf huckleberry","Y","",2004-10-19,"10690","",,""
"3726975010690","CLS415","615","PICO/VASC/POPU3","lodgepole pine/grouse whortleberry/Jacob's-ladder","Y","",2004-10-19,"10690","",,""
"3726976010690","CLS515","615","PICO/VAME","lodgepole pine/thinleaf huckleberry","Y","",2004-10-19,"10690","",,""
"3726977010690","CMS131","615","TSME/VASC","mountain hemlock/grouse whortleberry","Y","",2004-10-19,"10690","",,""
"3726978010690","CMS231","615","TSME/VAME","mountain hemlock/thinleaf huckleberry","Y","",2004-10-19,"10690","",,""
"3726979010690","CPG131","615","PIPO/FEID","ponderosa pine/Idaho fescue","Y","",2004-10-19,"10690","",,""
"3726980010690","CPG132","615","PIPO/PSSPS","ponderosa pine/bluebunch wheatgrass","Y","",2004-10-19,"10690","",,""
"3726981010690","CPS522","615","PIPO/SYAL","ponderosa pine/common snowberry","Y","",2004-10-19,"10690","",,""
"3726982010690","CWF311","615","ABGR/LIBO3","grand fir/twinflower","Y","",2004-10-19,"10690","",,""
"3726983010690","CWG112","615","ABGR/CARU","grand fir/pinegrass","Y","",2004-10-19,"10690","",,""
"3726984010690","FM9113","615","ERUME","sulfur-flower buckwheat","Y","",2004-10-19,"10690","",,""
"3726985010690","FW","615","?","meadow, ridgetops","Y","",2004-10-19,"10690","",2005-01-24,"10690"
"3726986010690","FW3911","615","CACU2","Cusick's camas","Y","",2004-10-19,"10690","",,""
"3726987010690","FX4111","615","LECOW","Wallowa lewisia","Y","",2004-10-19,"10690","",,""
"3726988010690","GB4911","615","PSSPS-POSE","bluebunch wheatgrass-Sandberg bluegrass (scabland)","Y","",2004-10-19,"10690","",,""
"3726989010690","GB5915","615","FEID-PSSPS","Idaho fescue-bluebunch wheatgrass (ridgetops)","Y","",2004-10-19,"10690","",,""
"3726990010690","MD3112","615","?","Snake River Degenerated Bench","Y","",2004-10-19,"10690","",2005-01-24,"10690"
"3726991010690","MW19","615","CAREX","sedge (tall, wet meadow)","Y","",2004-10-19,"10690","",,""
"3726992010690","SD30","615","PERA4-SYOR2","squaw apple-mountain snowberry","Y","",2004-10-19,"10690","",,""
"3726993010690","SD9111","615","ARRI2/POSE","scabland sagebrush/Sandberg bluegrass","Y","",2004-10-19,"10690","",,""
"3726994010690","CDS641","616","PSME/SYMO","Douglas-fir/creeping snowberry","Y","",2004-10-19,"10690","",,""
"3726995010690","FM9911","616","ERLA6-PHHE2","common woolly sunflower-varileaf phacelia","Y","",2004-10-19,"10690","",,""
"3726996010690","MM3911","616","CAREX-CALEH2","sedge-Howell's marsh marigold","Y","",2004-10-19,"10690","",,""
"3726997010690","NRL911","616","?","rock garden (steep, xeric)","Y","",2004-10-19,"10690","",2005-01-24,"10690"
"3726998010690","NRR911","616","?","rock graden (flat, xeric)","Y","",2004-10-19,"10690","",2005-01-24,"10690"
"3726999010690","NTS211","616","ACCI","vine maple (talus)","Y","",2004-10-19,"10690","",,""
"3727000010690","NTS911","616","?","talus","Y","",2004-10-19,"10690","",2005-01-24,"10690"
"3727001010690","SM5911","616","RUPA/POPH","thimbleberry/poke knotweed","Y","",2004-10-19,"10690","",,""
"3727002010690","SW4121","616","VACCI-SPSPS/2GRAM","blueberry-rose meadowsweet/grass","Y","",2004-10-19,"10690","",,""
"3727003010690","SW4122","616","SPDO-VAUL/CAREX","rose spiraea-bog blueberry/sedge","Y","",2004-10-19,"10690","",,""
"3727004010690","SW4123","616","SPIRA-SALIX/CAREX","spiraea-willow/sedge","Y","",2004-10-19,"10690","",,""
"3727005010690","CLM211","617","PICO/ARUV","lodgepole pine/kinnikinnick","Y","",2004-10-19,"10690","",,""
"3727006010690","CLM311","617","PICO/VAUL-2FORB","lodgepole pine/bog blueberry-forb","Y","",2004-10-19,"10690","",,""
"3727007010690","FW4111","617","CLUN2/ALIN2","bride's bonnet-gray alder","Y","",2004-10-19,"10690","",,""
"3727008010690","CHS127","613","TSHE/MANE2-GASH","western hemlock/Cascade barberry-salal","Y","",2004-10-19,"10690","",,""
"3727009010690","165","1002","TSHE/OPHO-LOWPROD","western hemlock/devils club (low production)","Y","",2004-10-19,"10690","",,""
"3727010010690","170","1002","TSHE/OPHO/LYAM3","western hemlock/devils club/American skunkcabbage","Y","",2004-10-19,"10690","",,""
"3727011010690","175","1002","TSHE/RUSP","western hemlock/salmonberry","Y","",2004-10-19,"10690","",,""
"3727012010690","200","1002","TSHE-CHNO","western hemlock-Alaska cedar series","Y","",2004-10-19,"10690","",,""
"3727013010690","210","1002","TSHE-CHNO/VACCI","western hemlock-Alaska cedar/blueberry","Y","",2004-10-19,"10690","",,""
"3727014010690","220","1002","TSHE-CHNO/VACCI-LYAM3","western hemlock-Alaska cedar/blueberry/American skunkcabbage","Y","",2004-10-19,"10690","",,""
"3727015010690","230","1002","TSHE-CHNO/VACCI-MEFE","western hemlock-Alaska cedar/blueberry-rusty menziesia","Y","",2004-10-19,"10690","",,""
"3727016010690","250","1002","TSHE-CHNO/VACCI-OPHO","western hemlock-Alaska cedar/blueberry-devilsclub","Y","",2004-10-19,"10690","",,""
"3727017010690","300","1002","PISI","Sitka spruce  Series","Y","",2004-10-19,"10690","",,""
"3727018010690","310","1002","PISI/VACCI","Sitka spruce/blueberry","Y","",2004-10-19,"10690","",,""
"3727019010690","320","1002","PISI/VACCI-OPHO","Sitka spruce/blueberry-devilsclub","Y","",2004-10-19,"10690","",,""
"3727020010690","330","1002","PISI/OPHO","Sitka spruce/devilsclub","Y","",2004-10-19,"10690","",,""
"3727021010690","333","1002","PISI/OPHO/CIAL","Sitka spruce/devilsclub/small enchanters nightshade","Y","",2004-10-19,"10690","",,""
"3727022010690","335","1002","PISI/OPHO-RUSP","Sitka spruce/devilsclub-salmonberry","Y","",2004-10-19,"10690","",,""
"3727023010690","340","1002","PISI/OPHO/LYAM3","Sitka spruce/devilsclub/American skunkcabbage","Y","",2004-10-19,"10690","",,""
"3727024010690","345","1002","PISI/OPHO-UPLAND","Sitka spruce/devilsclub (upland)","Y","",2004-10-19,"10690","",,""
"3727025010690","350","1002","PISI/ALRU2","Sitka spruce/red alder","Y","",2004-10-19,"10690","",,""
"3727026010690","352","1002","PISI-ALRU/RUSP","Sitka spruce-red alder/salmonberry","Y","",2004-10-19,"10690","",,""
"3727027010690","353","1002","PISI/ALSI","Sitka spruce/simil onion","Y","",2004-10-19,"10690","",,""
"3727028010690","360","1002","PISI/CANU","Sitka spruce/Pacific reedgrass","Y","",2004-10-19,"10690","",,""
"3727029010690","370","1002","PISI/VACCI/LYAM3","Sitka spruce/blueberry/American skunkcabbage","Y","",2004-10-19,"10690","",,""
"3727030010690","380","1002","PISI/RUSP","Sitka spruce/salmonberry","Y","",2004-10-19,"10690","",,""
"3727031010690","390","1002","PISI-TSME/VACCI","Sitka spruce-mountain hemlock/blueberry","Y","",2004-10-19,"10690","",,""
"3727032010690","391","1002","PISI-TSME/VACCI/CALEH2","Sitka spruce-mountain hemlock/blueberry/Howells marsh marigold","Y","",2004-10-19,"10690","",,""
"3727033010690","395","1002","PISI-TSME/VACCI-OPHO","Sitka spruce-mountain hemlock/blueberry-devilsclub","Y","",2004-10-19,"10690","",,""
"3727034010690","400","1002","2TE","Mixed Conifer Series","Y","",2004-10-19,"10690","",,""
"3727035010690","410","1002","2TE/VACCI","mixed conifer/blueberry","Y","",2004-10-19,"10690","",,""
"3727036010690","420","1002","2TE/VACCI/LYAM3","mixed conifer/blueberry/American skunkcabbage","Y","",2004-10-19,"10690","",,""
"3727037010690","430","1002","2TE/VACCI/NECR2","mixed conifer/blueberry/deercabbage","Y","",2004-10-19,"10690","",,""
"3727038010690","440","1002","2TE/LYAM3-ATFI","mixed conifer/American skunkcabbage-common ladyfern","Y","",2004-10-19,"10690","",,""
"3727039010690","460","1002","2TE/VACCI-GASH","mixed conifer/blueberry-salal","Y","",2004-10-19,"10690","",,""
"3727040010690","465","1002","2TE/VACCI-GASH/NECR2","mixed conifer/blueberry-salal/deercabbage","Y","",2004-10-19,"10690","",,""
"3727041010690","470","1002","2TE/GASH/LYAM3","mixed conifer/salal/American skunkcabbage","Y","",2004-10-19,"10690","",,""
"3727042010690","480","1002","2TE/GASH","mixed conifer/salal","Y","",2004-10-19,"10690","",,""
"3727043010690","490","1002","2TE/ELPY/NECR2","mixed conifer/copperbush/deercabbage","Y","",2004-10-19,"10690","",,""
"3727044010690","491","1002","2TE/ELPY","mixed conifer/copperbush","Y","",2004-10-19,"10690","",,""
"3719914010690","CDH3","639","PSME/QUGA4","Douglas-fir/Oregon white oak","Y","",2004-10-19,"10690","",,""
"3719915010690","CDH4","639","PSME/ACMA3","Douglas-fir/bigleaf maple","Y","",2004-10-19,"10690","",,""
"3719916010690","CDH5","639","PSME/CHRYS15-QUCH2","Douglas-fir/chinquapin-canyon live oak","Y","",2004-10-19,"10690","",,""
"3719917010690","CDH6","639","PSME/UMCA-FRCA12","Douglas-fir/California laurel-California buckthorn","Y","",2004-10-19,"10690","",,""
"3719918010690","CDRR","639","PSME","Douglas-fir (rocky)","Y","",2004-10-19,"10690","",,""
"3719919010690","CMS121","626","TSME/VASC/LUGLH","mountain hemlock/grouse whortleberry/Hitchcock's smooth woodrush","Y","",2004-10-19,"10690","",,""
"3719920010690","CMS122","626","TSME/RULA2","mountain hemlock/roughfruit berry","Y","",2004-10-19,"10690","",,""
"3719921010690","CMS256","626","TSME/MEFE-VAOV","mountain hemlock/rusty menziesia-oval-leaf blueberry","Y","",2004-10-19,"10690","",,""
"3719922010690","CMS257","626","TSME/MEFE-VAME","mountain hemlock/rusty menziesia-thinleaf huckleberry","Y","",2004-10-19,"10690","",,""
"3719923010690","CMS258","626","TSME/VAOV","mountain hemlock/oval-leaf blueberry (Wenatchee)","Y","",2004-10-19,"10690","",,""
"3719924010690","CMS259","626","TSME/VAME","mountain hemlock/thinleaf huckleberry (Wenatchee)","Y","",2004-10-19,"10690","",,""
"3719925010690","CMS354","626","TSME/PHEM-VADE","mountain hemlock/pink mountainheath-Cascade bilberry","Y","",2004-10-19,"10690","",,""
"3719926010690","CMS355","626","TSME/RHAL2-VAOV","mountain hemlock/Cascade azalea-oval-leaf blueberry","Y","",2004-10-19,"10690","",,""
"3719927010690","CMS356","626","TSME/RHAL2-VAME","mountain hemlock/Cascade azalea-thinleaf huckleberry","Y","",2004-10-19,"10690","",,""
"3719928010690","CPG141","626","PIPO/PSSPS","ponderosa pine/bluebunch wheatgrass (Wenatchee)","Y","",2004-10-19,"10690","",,""
"3719929010690","CPG142","626","PIPO/PSSPS-ASDE6","ponderosa pine/bluebunch wheatgrass-Indian's dream","Y","",2004-10-19,"10690","",,""
"3719930010690","CPG231","626","PIPO/CARU-PSSPS","ponderosa pine/pinegrass-bluebunch wheatgrass","Y","",2004-10-19,"10690","",,""
"3719931010690","CPS241","626","PIPO/PUTR2/PSSPS","ponderosa pine/antelope bitterbrush/bluebunch wheatgrass","Y","",2004-10-19,"10690","",,""
"3719932010690","CWF444","626","ABGR/ARCO9","grand fir/heartleaf arnica","Y","",2004-10-19,"10690","",,""
"3719933010690","CWS524","626","ABGR/ACTR","grand fir/sweet after death (Wenatchee)","Y","",2004-10-19,"10690","",2014-07-17,"440"
"3719934010690","CWG124","626","ABGR/CARU","grand fir/pinegrass (Wenatchee)","Y","",2004-10-19,"10690","",,""
"3719935010690","CWG125","626","ABGR/CARU-LUPIN","grand fir/pinegrass-lupine","Y","",2004-10-19,"10690","",,""
"3719936010690","CWS225","626","ABGR/MANE2","grand fir/Cascade barberry","Y","",2004-10-19,"10690","",,""
"3719937010690","CWS335","626","ABGR/SPBEL/PTAQ","grand fir/shinyleaf spirea/western brackenfern","Y","",2004-10-19,"10690","",,""
"3719938010690","CWS336","626","ABGR/SYAL/CARU","grand fir/common snowberry/pinegrass","Y","",2004-10-19,"10690","",,""
"3719939010690","CWS337","626","ABGR/SYOR2","grand fir/mountain snowberry","Y","",2004-10-19,"10690","",,""
"3719940010690","CWS338","626","ABGR/ARNE","grand fir/pinemat manzanita","Y","",2004-10-19,"10690","",,""
"3719941010690","CWS551","626","ABGR/ACCI","grand fir/vine maple (Wenatchee)","Y","",2004-10-19,"10690","",,""
"3719942010690","CWS552","626","ABGR/ACCI-CHUM","grand fir/vine maple-pipissewa","Y","",2004-10-19,"10690","",,""
"3719943010690","CWS553","626","ABGR/ACCI/CLUN2","grand fir/vine maple/bride's bonnet","Y","",2004-10-19,"10690","",,""
"3719944010690","CWS554","626","ABGR/HODI/CARU","grand fir/oceanspray/pinegrass","Y","",2004-10-19,"10690","",,""
"3719945010690","HOG111","626","QUGA4/PSSPS","Oregon white oak/bluebunch wheatgrass","Y","",2004-10-19,"10690","",,""
"3719946010690","HOG211","626","QUGA4/CARU-CAGE2","Oregon white oak/pinegrass-Geyer's sedge","Y","",2004-10-19,"10690","",,""
"3719947010690","HOS311","626","QUGA4/COCO6-SYAL","Oregon white oak/beaked hazelnut-common snowberry","Y","",2004-10-19,"10690","",,""
"3719948010690","CCF221","627","THPL/CLUN2","western red cedar/bride's bonnet","Y","",2004-10-19,"10690","",,""
"3719949010690","CMG221","626","TSME/LUGLH","mountain hemlock/Hitchcock's smooth woodrush","Y","",2004-10-19,"10690","",,""
"3719950010690","CCF222","627","THPL/ARNU2","western red cedar/wild sarsparilla","Y","",2004-10-19,"10690","",,""
"3719951010690","CCS211","627","THPL/OPHO","western red cedar/devilsclub","Y","",2004-10-19,"10690","",,""
"3719952010690","CCS311","627","THPL/VAME","western red cedar/thinleaf huckleberry","Y","",2004-10-19,"10690","",,""
"3719953010690","CDG123","627","PSME/ARUV","Douglas-fir/kinnikinnick","Y","",2004-10-19,"10690","",,""
"3719954010690","CEF424","626","ABLA/ARLA8-POPU3","subalpine fir/broadleaf arnica-Jacob's-ladder","Y","",2004-10-19,"10690","",,""
"3719955010690","CEG121","626","ABLA/LUGLH","subalpine fir/Hitchcock's smooth woodrush (Wenatchee)","Y","",2004-10-19,"10690","",,""
"3719956010690","CES112","626","ABLA/PAMY/CARU","subalpine fir/Oregon boxleaf/pinegrass","Y","",2004-10-19,"10690","",,""
"3719957010690","CES113","626","ABLA/PAMY","subalpine fir/Oregon boxleaf (Wenatchee)","Y","",2004-10-19,"10690","",,""
"3719958010690","CES211","626","ABLA/RHAL2","subalpine fir/Cascade azalea","Y","",2004-10-19,"10690","",,""
"3719959010690","CES213","626","ABLA/RHAL2/LUGLH","subalpine fir/Cascade azalea/Hitchcock's smooth woodrush","Y","",2004-10-19,"10690","",,""
"3719960010690","CES341","626","ABLA/VADE","subalpine fir/Cascade bilberry","Y","",2004-10-19,"10690","",,""
"3719961010690","CES342","626","ABLA/VAME","subalpine fir/thinleaf huckleberry (Wenatchee)","Y","",2004-10-19,"10690","",,""
"3719962010690","CES422","626","ABLA/VACA13","subalpine fir/dwarf bilberry","Y","",2004-10-19,"10690","",,""
"3719963010690","CES423","626","ABLA/RULA2","subalpine fir/roughfruit berry","Y","",2004-10-19,"10690","",,""
"3719964010690","CES424","626","ABLA/VASC/ARLA8","subalpine fir/grouse whortleberry/broadleaf arnica","Y","",2004-10-19,"10690","",,""
"3719965010690","CES425","626","ABLA/VASC/LUGLH","subalpine fir/grouse whortleberry/Hitchcock's smooth woodrush","Y","",2004-10-19,"10690","",,""
"3719966010690","CES426","626","ABLA/VASC","subalpine fir/grouse whortleberry (Wenatchee)","Y","",2004-10-19,"10690","",,""
"3719967010690","CFF162","626","ABAM/TITRU","Pacific silver fir/oneleaf foamflower","Y","",2004-10-19,"10690","",,""
"3719968010690","CFF254","626","ABAM/ACTR","Pacific silver fir/sweet after death (Wenatchee)","Y","",2004-10-19,"10690","",,""
"3719969010690","CFS232","626","ABAM/VAOV","Pacific silver fir/oval-leaf blueberry (Wenatchee)","Y","",2004-10-19,"10690","",,""
